reason,bot_version,ai_threshold,decision,features_ema9,edge_trigger_reason,exchange,features_delta,data_symbol,ts,effective_threshold,early_fail_enabled,features_price,skip_stage,edge_threshold,trade_id,ai_error,fee_profile,research_model,ai_decision_text,research_lane,ai_win_prob,experiment_tag,analyzer_sync_id,controls_edge,ai_source,ai_error_detail,edge_score,final_direction,invert_signal
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62646.230729,PERIODIC_RESEARCH_AI,bitfinex,-5.198829,tBTCF0:USTF0,2026-06-24T13:09:52.504059+00:00,3.0,True,62249.0,AI,3.0,cont-71cce0e97331,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62646.230729,PERIODIC_RESEARCH_AI,bitfinex,-5.198829,tBTCF0:USTF0,2026-06-24T13:09:52.658932+00:00,3.0,True,62249.0,POST_AI,3.0,cont-71cce0e97331,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62646.230729,PERIODIC_RESEARCH_AI,bitfinex,-5.198829,tBTCF0:USTF0,2026-06-24T13:09:52.733514+00:00,3.0,True,62249.0,COMPLETE,3.0,cont-71cce0e97331,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62646.230729,PERIODIC_RESEARCH_AI,bitfinex,-5.198829,tBTCF0:USTF0,2026-06-24T13:09:52.768822+00:00,3.0,True,62249.0,AI,3.0,scan-0699bb65551c,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62628.830729,PERIODIC_RESEARCH_AI,bitfinex,-5.843788,tBTCF0:USTF0,2026-06-24T13:12:59.768493+00:00,3.0,True,62055.0,AI,3.0,cont-c4b1acda3347,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62628.830729,PERIODIC_RESEARCH_AI,bitfinex,-5.843788,tBTCF0:USTF0,2026-06-24T13:12:59.920032+00:00,3.0,True,62055.0,POST_AI,3.0,cont-c4b1acda3347,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62628.830729,PERIODIC_RESEARCH_AI,bitfinex,-5.843788,tBTCF0:USTF0,2026-06-24T13:12:59.992152+00:00,3.0,True,62055.0,COMPLETE,3.0,cont-c4b1acda3347,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62628.830729,PERIODIC_RESEARCH_AI,bitfinex,-5.843788,tBTCF0:USTF0,2026-06-24T13:13:00.039674+00:00,3.0,True,62055.0,AI,3.0,scan-1cdda2d54569,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:10.812228+00:00,3.0,True,62096.0,AI,3.0,cont-075953b52245,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.013048+00:00,3.0,True,62096.0,COMPLETE,3.0,cont-075953b52245,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
PIPELINE_WARNING,v10.6-melbourne-unified-2026-06-24,44.0,PIPELINE_WARNING,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.054642+00:00,3.0,True,62096.0,PIPELINE_WARNING,3.0,cont-075953b52245,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.088453+00:00,3.0,True,62096.0,AI,3.0,scan-4686d6aa0b3d,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.222464+00:00,3.0,True,62096.0,AI,3.0,c65c-fd8ad0743257,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.751417+00:00,3.0,True,62096.0,COMPLETE,3.0,c65c-fd8ad0743257,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
PIPELINE_WARNING,v10.6-melbourne-unified-2026-06-24,44.0,PIPELINE_WARNING,62519.664583,PERIODIC_RESEARCH_AI,bitfinex,-5.658372,tBTCF0:USTF0,2026-06-24T13:16:11.894992+00:00,3.0,True,62096.0,PIPELINE_WARNING,3.0,c65c-fd8ad0743257,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,68,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62523.064583,PERIODIC_RESEARCH_AI,bitfinex,-5.039305,tBTCF0:USTF0,2026-06-24T13:19:21.567027+00:00,3.0,True,62230.0,AI,3.0,cont-71776cff0a7b,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.6,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62523.064583,PERIODIC_RESEARCH_AI,bitfinex,-5.039305,tBTCF0:USTF0,2026-06-24T13:19:21.826522+00:00,3.0,True,62230.0,POST_AI,3.0,cont-71776cff0a7b,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.6,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62523.064583,PERIODIC_RESEARCH_AI,bitfinex,-5.039305,tBTCF0:USTF0,2026-06-24T13:19:21.906811+00:00,3.0,True,62230.0,COMPLETE,3.0,cont-71776cff0a7b,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.6,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62523.064583,PERIODIC_RESEARCH_AI,bitfinex,-5.039305,tBTCF0:USTF0,2026-06-24T13:19:21.953113+00:00,3.0,True,62230.0,AI,3.0,scan-356e17ccfdec,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.6,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-9.892004,tBTCF0:USTF0,2026-06-24T13:22:33.258842+00:00,3.0,True,,AI,3.0,cont-6b1fa342c390,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,-9.892004,tBTCF0:USTF0,2026-06-24T13:22:33.499746+00:00,3.0,True,,POST_AI,3.0,cont-6b1fa342c390,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,,PERIODIC_RESEARCH_AI,bitfinex,-9.892004,tBTCF0:USTF0,2026-06-24T13:22:33.582268+00:00,3.0,True,,COMPLETE,3.0,cont-6b1fa342c390,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.6,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-16.945473,tBTCF0:USTF0,2026-06-24T13:22:33.622011+00:00,3.0,True,,AI,3.0,scan-a674e3592872,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62466.864583,PERIODIC_RESEARCH_AI,bitfinex,-17.149019,tBTCF0:USTF0,2026-06-24T13:25:42.908638+00:00,3.0,True,61899.0,AI,3.0,cont-9efb4f4bb3cc,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62466.864583,PERIODIC_RESEARCH_AI,bitfinex,-17.149019,tBTCF0:USTF0,2026-06-24T13:25:43.142209+00:00,3.0,True,61899.0,POST_AI,3.0,cont-9efb4f4bb3cc,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62466.864583,PERIODIC_RESEARCH_AI,bitfinex,-17.149019,tBTCF0:USTF0,2026-06-24T13:25:43.215311+00:00,3.0,True,61899.0,COMPLETE,3.0,cont-9efb4f4bb3cc,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.0,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62466.864583,PERIODIC_RESEARCH_AI,bitfinex,-17.149019,tBTCF0:USTF0,2026-06-24T13:25:43.251181+00:00,3.0,True,61899.0,AI,3.0,scan-e4313e7b0934,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62464.664583,PERIODIC_RESEARCH_AI,bitfinex,-18.115077,tBTCF0:USTF0,2026-06-24T13:28:52.286825+00:00,3.0,True,61860.0,AI,3.0,cont-c92e0505a4b1,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.8,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62464.664583,PERIODIC_RESEARCH_AI,bitfinex,-18.115077,tBTCF0:USTF0,2026-06-24T13:28:52.445492+00:00,3.0,True,61860.0,POST_AI,3.0,cont-c92e0505a4b1,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.8,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62464.664583,PERIODIC_RESEARCH_AI,bitfinex,-18.115077,tBTCF0:USTF0,2026-06-24T13:28:52.530007+00:00,3.0,True,61860.0,COMPLETE,3.0,cont-c92e0505a4b1,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.8,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62464.664583,PERIODIC_RESEARCH_AI,bitfinex,-18.115077,tBTCF0:USTF0,2026-06-24T13:28:52.567105+00:00,3.0,True,61860.0,AI,3.0,scan-72ac870cbd85,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.8,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62349.931666,PERIODIC_RESEARCH_AI,bitfinex,-18.8095,tBTCF0:USTF0,2026-06-24T13:32:02.265732+00:00,3.0,True,61863.0,AI,3.0,cont-7bb6b0352660,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62349.931666,PERIODIC_RESEARCH_AI,bitfinex,-18.8095,tBTCF0:USTF0,2026-06-24T13:32:02.462891+00:00,3.0,True,61863.0,POST_AI,3.0,cont-7bb6b0352660,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62349.931666,PERIODIC_RESEARCH_AI,bitfinex,-18.8095,tBTCF0:USTF0,2026-06-24T13:32:02.557442+00:00,3.0,True,61863.0,COMPLETE,3.0,cont-7bb6b0352660,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.7,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62349.931666,PERIODIC_RESEARCH_AI,bitfinex,-18.8095,tBTCF0:USTF0,2026-06-24T13:32:02.597832+00:00,3.0,True,61863.0,AI,3.0,scan-ba2303e87247,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.7,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62399.531666,PERIODIC_RESEARCH_AI,bitfinex,-19.573398,tBTCF0:USTF0,2026-06-24T13:35:17.354656+00:00,3.0,True,62016.0,AI,3.0,cont-c4f0b01229fd,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62399.531666,PERIODIC_RESEARCH_AI,bitfinex,-19.573398,tBTCF0:USTF0,2026-06-24T13:35:18.162839+00:00,3.0,True,62016.0,POST_AI,3.0,cont-c4f0b01229fd,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62399.531666,PERIODIC_RESEARCH_AI,bitfinex,-19.573398,tBTCF0:USTF0,2026-06-24T13:35:18.424137+00:00,3.0,True,62016.0,COMPLETE,3.0,cont-c4f0b01229fd,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.6,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62399.531666,PERIODIC_RESEARCH_AI,bitfinex,-19.573398,tBTCF0:USTF0,2026-06-24T13:35:18.526120+00:00,3.0,True,62016.0,AI,3.0,scan-7bf7f1cca6d6,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.6,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62368.131666,PERIODIC_RESEARCH_AI,bitfinex,-20.383276,tBTCF0:USTF0,2026-06-24T13:38:26.717042+00:00,3.0,True,61896.0,AI,3.0,cont-7d7ba286d6c5,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.1,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62368.131666,PERIODIC_RESEARCH_AI,bitfinex,-20.383276,tBTCF0:USTF0,2026-06-24T13:38:26.967185+00:00,3.0,True,61896.0,POST_AI,3.0,cont-7d7ba286d6c5,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.1,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62368.131666,PERIODIC_RESEARCH_AI,bitfinex,-20.383276,tBTCF0:USTF0,2026-06-24T13:38:27.052181+00:00,3.0,True,61896.0,COMPLETE,3.0,cont-7d7ba286d6c5,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.1,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62368.131666,PERIODIC_RESEARCH_AI,bitfinex,-20.383276,tBTCF0:USTF0,2026-06-24T13:38:27.091101+00:00,3.0,True,61896.0,AI,3.0,scan-fcdcc5240b99,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.1,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62342.131666,PERIODIC_RESEARCH_AI,bitfinex,-22.208272,tBTCF0:USTF0,2026-06-24T13:41:38.620318+00:00,3.0,True,61722.0,AI,3.0,cont-2cce93f7b5f8,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62342.131666,PERIODIC_RESEARCH_AI,bitfinex,-22.208272,tBTCF0:USTF0,2026-06-24T13:41:38.855615+00:00,3.0,True,61722.0,POST_AI,3.0,cont-2cce93f7b5f8,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62342.131666,PERIODIC_RESEARCH_AI,bitfinex,-22.208272,tBTCF0:USTF0,2026-06-24T13:41:38.963928+00:00,3.0,True,61722.0,COMPLETE,3.0,cont-2cce93f7b5f8,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.0,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62342.131666,PERIODIC_RESEARCH_AI,bitfinex,-22.208272,tBTCF0:USTF0,2026-06-24T13:41:38.996090+00:00,3.0,True,61722.0,AI,3.0,scan-e84ca05186c0,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62284.131666,PERIODIC_RESEARCH_AI,bitfinex,-26.373452,tBTCF0:USTF0,2026-06-24T13:44:47.201196+00:00,3.0,True,61506.0,AI,3.0,cont-6a9a0b977f86,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62284.131666,PERIODIC_RESEARCH_AI,bitfinex,-26.373452,tBTCF0:USTF0,2026-06-24T13:44:47.499961+00:00,3.0,True,61506.0,POST_AI,3.0,cont-6a9a0b977f86,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62284.131666,PERIODIC_RESEARCH_AI,bitfinex,-26.373452,tBTCF0:USTF0,2026-06-24T13:44:47.581289+00:00,3.0,True,61506.0,COMPLETE,3.0,cont-6a9a0b977f86,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.0,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-26.371408,tBTCF0:USTF0,2026-06-24T13:44:47.618545+00:00,3.0,True,,AI,3.0,scan-c18238191193,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.0,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.779231,tBTCF0:USTF0,2026-06-24T13:48:06.121724+00:00,3.0,True,61442.0,AI,3.0,cont-b4259093c32c,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.5,,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.779231,tBTCF0:USTF0,2026-06-24T13:48:09.470486+00:00,3.0,True,61442.0,COMPLETE,3.0,cont-b4259093c32c,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.5,SHORT,False
PIPELINE_WARNING,v10.6-melbourne-unified-2026-06-24,44.0,PIPELINE_WARNING,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.779231,tBTCF0:USTF0,2026-06-24T13:48:10.055989+00:00,3.0,True,61442.0,PIPELINE_WARNING,3.0,cont-b4259093c32c,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.5,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-29.106312,tBTCF0:USTF0,2026-06-24T13:48:10.430635+00:00,3.0,True,,AI,3.0,scan-b64e226be68d,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.5,,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.958855,tBTCF0:USTF0,2026-06-24T13:48:11.731090+00:00,3.0,True,61432.0,AI,3.0,c65c-8a0e6e17fec1,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,4.5,,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.958855,tBTCF0:USTF0,2026-06-24T13:48:12.940356+00:00,3.0,True,61432.0,COMPLETE,3.0,c65c-8a0e6e17fec1,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.5,SHORT,False
PIPELINE_WARNING,v10.6-melbourne-unified-2026-06-24,44.0,PIPELINE_WARNING,62116.585333,PERIODIC_RESEARCH_AI,bitfinex,-28.958855,tBTCF0:USTF0,2026-06-24T13:48:13.184741+00:00,3.0,True,61432.0,PIPELINE_WARNING,3.0,c65c-8a0e6e17fec1,False,BITFINEX_ZERO,AI65+ · Spread5+ · Chase 3+,APPROVE,COMBO_65_SP5_CHASE_3PLUS,72,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,4.5,SHORT,False
APPROVE,v10.6-melbourne-unified-2026-06-24,44.0,AI,62141.985333,PERIODIC_RESEARCH_AI,bitfinex,-27.712847,tBTCF0:USTF0,2026-06-24T13:51:20.437716+00:00,3.0,True,61652.0,AI,3.0,cont-0bd62cd3d6ae,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.9,,False
BELOW_THRESHOLD,v10.6-melbourne-unified-2026-06-24,44.0,BLOCKED,62141.985333,PERIODIC_RESEARCH_AI,bitfinex,-27.712847,tBTCF0:USTF0,2026-06-24T13:51:20.728891+00:00,3.0,True,61652.0,POST_AI,3.0,cont-0bd62cd3d6ae,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,,,3.9,SHORT,False
COMPLETE,v10.6-melbourne-unified-2026-06-24,44.0,COMPLETE,62141.985333,PERIODIC_RESEARCH_AI,bitfinex,-27.712847,tBTCF0:USTF0,2026-06-24T13:51:20.813601+00:00,3.0,True,61652.0,COMPLETE,3.0,cont-0bd62cd3d6ae,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.6-melbourne-unified-2026-06-24,3.0,SPAWN,,3.9,SHORT,False
